sci_name,lat_species,lon_species,microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat_microplastic,lon_microplastic,dist_meters
Paragorgia arborea,59.956565,5.443108,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26683.76109162932
Paragorgia arborea,59.956624,5.443117,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26673.10527194062
Paragorgia arborea,59.956912,5.443845,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26660.981923103867
Paragorgia arborea,59.956242,5.447016,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26973.662253477883
Paragorgia arborea,59.956188,5.447312,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,27001.336807055766
Paragorgia arborea,59.956372,5.44777,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26993.967515864217
Paragorgia arborea,59.955913,5.448561,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,27127.141412415123
Paragorgia arborea,59.950385,5.456098,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28612.6301898211
Paragorgia arborea,59.950331,5.456133,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28624.83463957584
Paragorgia arborea,59.950376,5.456151,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28617.48077123797
Paragorgia arborea,59.95034,5.456223,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28628.523232376276
Paragorgia arborea,59.951312,5.456268,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28449.426861881017
Paragorgia arborea,59.951146,5.456277,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28480.97976062337
Paragorgia arborea,59.951433,5.456295,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28428.45493502033
Paragorgia arborea,59.951182,5.456358,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28479.12039452249
Paragorgia arborea,59.951298,5.456376,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28458.5365775538
Paragorgia arborea,59.950988,5.45643,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28519.693405066046
Paragorgia arborea,59.951366,5.456466,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28451.25657264334
Paragorgia arborea,59.951447,5.456466,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28436.137560331874
Paragorgia arborea,59.95106,5.456511,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28511.10668031346
Paragorgia arborea,59.951465,5.456511,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28435.48965000501
Paragorgia arborea,59.951474,5.456529,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28434.89501238618
Paragorgia arborea,59.950327,5.456547,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28650.324870079945
Paragorgia arborea,59.951456,5.456574,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28440.96595311721
Paragorgia arborea,59.951568,5.456583,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28420.614267595527
Paragorgia arborea,59.950948,5.456672,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28541.705648104984
Paragorgia arborea,59.950889,5.456681,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28553.268604307734
Paragorgia arborea,59.951631,5.456699,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28415.866578196914
Paragorgia arborea,59.950808,5.456717,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28570.565449517046
Paragorgia arborea,59.950664,5.456996,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28614.231961960504
Paragorgia arborea,59.947677,5.457328,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29194.005855564632
Paragorgia arborea,59.947713,5.457553,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29200.528772897167
Paragorgia arborea,59.9477,5.457661,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29209.359799448746
Paragorgia arborea,59.948851,5.457697,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28995.442079287935
Paragorgia arborea,59.947614,5.457732,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29229.726974475212
Paragorgia arborea,59.947583,5.457777,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29238.21644761271
Paragorgia arborea,59.947515,5.45784,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29254.726610872487
Paragorgia arborea,59.948937,5.457966,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28995.378345293473
Paragorgia arborea,59.948905,5.458047,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29006.208920056728
Paragorgia arborea,59.947412,5.458065,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29287.398609573673
Paragorgia arborea,59.947142,5.458155,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29343.48511115026
Paragorgia arborea,59.947313,5.4582,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29313.99519458641
Paragorgia arborea,59.949144,5.458245,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28973.316666974843
Paragorgia arborea,59.947223,5.458254,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29334.107884009933
Paragorgia arborea,59.947137,5.458433,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29360.86375139753
Paragorgia arborea,59.950093,5.458568,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28815.479362519283
Paragorgia arborea,59.947988,5.458918,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29229.970311325553
Paragorgia arborea,59.948811,5.458945,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29077.54287762904
Paragorgia arborea,59.94675,5.459017,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29468.162856391406
Paragorgia arborea,59.948734,5.459044,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29097.87614014757
Paragorgia arborea,59.948622,5.459116,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29123.13481358742
Paragorgia arborea,59.946571,5.459143,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29509.261763702103
Paragorgia arborea,59.948617,5.459331,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29136.964821691807
Paragorgia arborea,59.948568,5.459367,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29148.283995385795
Paragorgia arborea,59.948469,5.459385,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29167.87113053112
Paragorgia arborea,59.949796,5.459466,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,28925.10009711267
Paragorgia arborea,59.946436,5.459511,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29556.41774151424
Paragorgia arborea,59.946422,5.459565,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29562.246880583207
Paragorgia arborea,59.94837,5.4597,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29205.276052064084
Paragorgia arborea,59.948217,5.459906,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29246.235581782184
Paragorgia arborea,59.946544,5.459942,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29561.70415024144
Paragorgia arborea,59.945774,5.459969,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29707.943765004256
Paragorgia arborea,59.948132,5.459978,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29266.44314012214
Paragorgia arborea,59.945635,5.460077,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29740.463928344012
Paragorgia arborea,59.945725,5.46014,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29727.26828447641
Paragorgia arborea,59.945617,5.46023,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29752.89388968158
Paragorgia arborea,59.946373,5.460248,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29611.974117088666
Paragorgia arborea,59.945603,5.460266,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29757.654922927006
Paragorgia arborea,59.945635,5.460436,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29761.700984246
Paragorgia arborea,59.945293,5.460706,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29841.955117316505
Paragorgia arborea,59.946301,5.460841,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29660.76371399448
Paragorgia arborea,59.946242,5.460913,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29676.11271552993
Paragorgia arborea,59.946166,5.460957,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29692.98042603245
Paragorgia arborea,59.946152,5.461065,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29702.039075568337
Paragorgia arborea,59.946116,5.461173,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29715.222977253507
Paragorgia arborea,59.946139,5.461353,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29721.6488823437
Paragorgia arborea,59.946071,5.461469,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29741.30923483943
Paragorgia arborea,59.946287,5.461568,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29706.777819988336
Paragorgia arborea,59.946759,5.461784,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29631.443391727127
Paragorgia arborea,59.946732,5.461802,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29637.569563512414
Paragorgia arborea,59.946071,5.462503,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,29803.177553954287
Paragorgia arborea,62.205,5.534997,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,50889.70031757392
Paragorgia arborea,62.194002,5.546998,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,53121.30336043047
Paragorgia arborea,60.250133,5.572582,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,51216.72932549992
Paragorgia arborea,59.805643,5.587225,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,63680.48354333884
Paragorgia arborea,59.807464,5.588716,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,63404.294922514
Paragorgia arborea,59.809162,5.591168,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,63205.08791700156
Paragorgia arborea,59.808033,5.592336,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,63486.36300343975
Paragorgia arborea,59.700068,5.593845,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,85207.64029904034
Paragorgia arborea,59.694126,5.599981,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,86674.65780010638
Paragorgia arborea,62.181,5.602999,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,55198.33045315849
Paragorgia arborea,59.86008,5.66147,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,58397.44449182221
Paragorgia arborea,61.880747,5.723203,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,50793.927683161506
Paragorgia arborea,61.878634,5.730452,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,51549.82781734368
Paragorgia arborea,61.873891,5.736839,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,52171.09269157972
Paragorgia arborea,62.201648,5.806997,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,52938.70397952009
Paragorgia arborea,59.987759,5.854653,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,61781.58821025916
Paragorgia arborea,59.990567,5.858597,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,62050.00841073042
Paragorgia arborea,62.209784,5.877831,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,54294.945545544186
Paragorgia arborea,62.205067,5.894613,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,56170.14137189959
Paragorgia arborea,62.470842,6.151692,0.366138,pieces/m3,0.005-1,0.33,62.410767,5.6512,57553.748692983514
Paragorgia arborea,63.465769,6.519203,,,,,,,
Paragorgia arborea,63.466497,6.521458,,,,,,,
Paragorgia arborea,62.638112,6.553156,,,,,,,
Paragorgia arborea,62.6394,6.554908,,,,,,,
Paragorgia arborea,62.639858,6.557746,,,,,,,
Paragorgia arborea,62.642802,6.56876,,,,,,,
Paragorgia arborea,62.64326,6.572928,,,,,,,
Paragorgia arborea,62.741965,6.947067,,,,,,,
Paragorgia arborea,62.717261,6.952314,,,,,,,
Paragorgia arborea,62.82284,6.963444,,,,,,,
Paragorgia arborea,62.822909,6.963623,,,,,,,
Paragorgia arborea,62.793029,6.964459,,,,,,,
Paragorgia arborea,62.841088,6.964513,,,,,,,
Paragorgia arborea,62.824362,6.964764,,,,,,,
Paragorgia arborea,62.824362,6.964818,,,,,,,
Paragorgia arborea,62.82437,6.964863,,,,,,,
Paragorgia arborea,62.793061,6.965312,,,,,,,
Paragorgia arborea,62.793829,6.965788,,,,,,,
Paragorgia arborea,62.825289,6.966624,,,,,,,
Paragorgia arborea,62.82531,6.966651,,,,,,,
Paragorgia arborea,62.794671,6.967064,,,,,,,
Paragorgia arborea,62.825482,6.967208,,,,,,,
Paragorgia arborea,62.825572,6.967432,,,,,,,
Paragorgia arborea,62.812281,6.967459,,,,,,,
Paragorgia arborea,62.812379,6.967468,,,,,,,
Paragorgia arborea,62.811152,6.967477,,,,,,,
Paragorgia arborea,62.825601,6.967477,,,,,,,
Paragorgia arborea,62.811181,6.967504,,,,,,,
Paragorgia arborea,62.811431,6.967558,,,,,,,
Paragorgia arborea,62.81203,6.967594,,,,,,,
Paragorgia arborea,62.825572,6.967639,,,,,,,
Paragorgia arborea,62.825609,6.967684,,,,,,,
Paragorgia arborea,62.810889,6.967711,,,,,,,
Paragorgia arborea,62.811349,6.967747,,,,,,,
Paragorgia arborea,62.811809,6.9678,,,,,,,
Paragorgia arborea,62.811879,6.967854,,,,,,,
Paragorgia arborea,62.812482,6.967854,,,,,,,
Paragorgia arborea,62.825699,6.967872,,,,,,,
Paragorgia arborea,62.811829,6.967881,,,,,,,
Paragorgia arborea,62.812289,6.967971,,,,,,,
Paragorgia arborea,62.812359,6.968016,,,,,,,
Paragorgia arborea,62.8124,6.968016,,,,,,,
Paragorgia arborea,62.81077,6.968034,,,,,,,
Paragorgia arborea,62.812359,6.96807,,,,,,,
Paragorgia arborea,62.833079,6.968142,,,,,,,
Paragorgia arborea,62.812039,6.968151,,,,,,,
Paragorgia arborea,62.833058,6.968151,,,,,,,
Paragorgia arborea,62.833071,6.968196,,,,,,,
Paragorgia arborea,62.826331,6.968223,,,,,,,
Paragorgia arborea,62.826151,6.968277,,,,,,,
Paragorgia arborea,62.833058,6.968277,,,,,,,
Paragorgia arborea,62.833071,6.968304,,,,,,,
Paragorgia arborea,62.833128,6.968429,,,,,,,
Paragorgia arborea,62.833161,6.968456,,,,,,,
Paragorgia arborea,62.81068,6.968465,,,,,,,
Paragorgia arborea,62.833161,6.968501,,,,,,,
Paragorgia arborea,62.833239,6.968798,,,,,,,
Paragorgia arborea,62.832599,6.969022,,,,,,,
Paragorgia arborea,62.832398,6.969256,,,,,,,
Paragorgia arborea,62.811078,6.96931,,,,,,,
Paragorgia arborea,62.833112,6.96939,,,,,,,
Paragorgia arborea,62.83262,6.969399,,,,,,,
Paragorgia arborea,62.833309,6.969435,,,,,,,
Paragorgia arborea,62.833149,6.969471,,,,,,,
Paragorgia arborea,62.832669,6.96948,,,,,,,
Paragorgia arborea,62.833169,6.969525,,,,,,,
Paragorgia arborea,62.832689,6.969552,,,,,,,
Paragorgia arborea,62.83335,6.969552,,,,,,,
Paragorgia arborea,62.832739,6.969561,,,,,,,
Paragorgia arborea,62.833009,6.96957,,,,,,,
Paragorgia arborea,62.83225,6.969579,,,,,,,
Paragorgia arborea,62.83312,6.969606,,,,,,,
Paragorgia arborea,62.832759,6.969633,,,,,,,
Paragorgia arborea,62.833112,6.969642,,,,,,,
Paragorgia arborea,62.827751,6.969669,,,,,,,
Paragorgia arborea,62.833038,6.969714,,,,,,,
Paragorgia arborea,62.832849,6.969732,,,,,,,
Paragorgia arborea,62.8278,6.969983,,,,,,,
Paragorgia arborea,62.827919,6.970486,,,,,,,
Paragorgia arborea,62.796561,6.970675,,,,,,,
Paragorgia arborea,62.828132,6.970873,,,,,,,
Paragorgia arborea,62.795809,6.970945,,,,,,,
Paragorgia arborea,62.829051,6.971331,,,,,,,
Paragorgia arborea,62.7967,6.971367,,,,,,,
Paragorgia arborea,62.829149,6.971519,,,,,,,
Paragorgia arborea,62.829141,6.971537,,,,,,,
Paragorgia arborea,62.8291,6.971573,,,,,,,
Paragorgia arborea,62.829182,6.971609,,,,,,,
Paragorgia arborea,62.828981,6.971681,,,,,,,
Paragorgia arborea,62.828989,6.971681,,,,,,,
Paragorgia arborea,62.829162,6.971762,,,,,,,
Paragorgia arborea,62.79709,6.971888,,,,,,,
Paragorgia arborea,62.797062,6.971933,,,,,,,
Paragorgia arborea,62.829822,6.971933,,,,,,,
Paragorgia arborea,62.834691,6.972112,,,,,,,
Paragorgia arborea,62.79854,6.972822,,,,,,,
Paragorgia arborea,62.803221,6.973657,,,,,,,
Paragorgia arborea,62.803582,6.97417,,,,,,,
Paragorgia arborea,62.803701,6.974457,,,,,,,
Paragorgia arborea,62.804001,6.975032,,,,,,,
Paragorgia arborea,62.804342,6.97602,,,,,,,
Paragorgia arborea,62.837369,6.977511,,,,,,,
Paragorgia arborea,62.837812,6.97752,,,,,,,
Paragorgia arborea,62.838201,6.977817,,,,,,,
Paragorgia arborea,62.83702,6.978562,,,,,,,
Paragorgia arborea,62.83839,6.978643,,,,,,,
Paragorgia arborea,62.809272,6.979092,,,,,,,
Paragorgia arborea,62.836442,6.980098,,,,,,,
Paragorgia arborea,62.836069,6.980467,,,,,,,
Paragorgia arborea,62.836011,6.980592,,,,,,,
Paragorgia arborea,62.835999,6.980718,,,,,,,
Paragorgia arborea,62.836032,6.980718,,,,,,,
Paragorgia arborea,62.83588,6.981176,,,,,,,
Paragorgia arborea,62.83579,6.981527,,,,,,,
Paragorgia arborea,62.835712,6.982748,,,,,,,
Paragorgia arborea,62.216848,7.020828,,,,,,,
Paragorgia arborea,63.123912,7.642992,,,,,,,
Paragorgia arborea,63.115606,7.669681,,,,,,,
Paragorgia arborea,63.118327,7.672493,,,,,,,
Paragorgia arborea,63.039113,7.679087,,,,,,,
Paragorgia arborea,63.039146,7.679087,,,,,,,
Paragorgia arborea,63.04183,7.679087,,,,,,,
Paragorgia arborea,63.041634,7.679131,,,,,,,
Paragorgia arborea,63.039036,7.679167,,,,,,,
Paragorgia arborea,63.043479,7.679832,,,,,,,
Paragorgia arborea,63.04354,7.679832,,,,,,,
Paragorgia arborea,63.043923,7.679832,,,,,,,
Paragorgia arborea,63.043385,7.679841,,,,,,,
Paragorgia arborea,63.043145,7.67985,,,,,,,
Paragorgia arborea,63.043288,7.679868,,,,,,,
Paragorgia arborea,63.046101,7.679967,,,,,,,
Paragorgia arborea,63.044192,7.680111,,,,,,,
Paragorgia arborea,63.044888,7.680245,,,,,,,
Paragorgia arborea,63.044754,7.680793,,,,,,,
Paragorgia arborea,63.044823,7.680838,,,,,,,
Paragorgia arborea,63.044921,7.680865,,,,,,,
Paragorgia arborea,63.069098,7.681225,,,,,,,
Paragorgia arborea,63.069489,7.681422,,,,,,,
Paragorgia arborea,63.069159,7.681817,,,,,,,
Paragorgia arborea,63.069139,7.681943,,,,,,,
Paragorgia arborea,63.069139,7.68206,,,,,,,
Paragorgia arborea,63.069139,7.682078,,,,,,,
Paragorgia arborea,63.069131,7.682087,,,,,,,
Paragorgia arborea,63.069159,7.682141,,,,,,,
Paragorgia arborea,63.069179,7.682141,,,,,,,
Paragorgia arborea,63.069192,7.682141,,,,,,,
Paragorgia arborea,63.0692,7.68215,,,,,,,
Paragorgia arborea,63.07101,7.68215,,,,,,,
Paragorgia arborea,63.070941,7.682258,,,,,,,
Paragorgia arborea,63.0711,7.682347,,,,,,,
Paragorgia arborea,63.071092,7.682392,,,,,,,
Paragorgia arborea,63.072349,7.682608,,,,,,,
Paragorgia arborea,63.07245,7.682913,,,,,,,
Paragorgia arborea,63.07337,7.68303,,,,,,,
Paragorgia arborea,63.073219,7.683111,,,,,,,
Paragorgia arborea,63.073179,7.683138,,,,,,,
Paragorgia arborea,63.073101,7.683165,,,,,,,
Paragorgia arborea,63.073109,7.683192,,,,,,,
Paragorgia arborea,63.07304,7.683237,,,,,,,
Paragorgia arborea,63.06935,7.683416,,,,,,,
Paragorgia arborea,63.06946,7.68347,,,,,,,
Paragorgia arborea,63.069529,7.683551,,,,,,,
Paragorgia arborea,63.069529,7.683632,,,,,,,
Paragorgia arborea,63.06935,7.683659,,,,,,,
Paragorgia arborea,63.06955,7.683668,,,,,,,
Paragorgia arborea,63.069562,7.683668,,,,,,,
Paragorgia arborea,63.08405,7.683704,,,,,,,
Paragorgia arborea,63.031231,7.683919,,,,,,,
Paragorgia arborea,63.069289,7.683991,,,,,,,
Paragorgia arborea,63.073569,7.684045,,,,,,,
Paragorgia arborea,63.034437,7.684503,,,,,,,
Paragorgia arborea,63.030983,7.684548,,,,,,,
Paragorgia arborea,63.031085,7.684584,,,,,,,
Paragorgia arborea,63.031154,7.684593,,,,,,,
Paragorgia arborea,63.034376,7.684719,,,,,,,
Paragorgia arborea,63.081549,7.684764,,,,,,,
Paragorgia arborea,63.081432,7.684863,,,,,,,
Paragorgia arborea,63.031455,7.684872,,,,,,,
Paragorgia arborea,63.034437,7.684944,,,,,,,
Paragorgia arborea,63.031569,7.685051,,,,,,,
Paragorgia arborea,63.034523,7.68506,,,,,,,
Paragorgia arborea,63.031663,7.685213,,,,,,,
Paragorgia arborea,63.080472,7.685222,,,,,,,
Paragorgia arborea,63.031777,7.685339,,,,,,,
Paragorgia arborea,63.03181,7.685375,,,,,,,
Paragorgia arborea,63.031838,7.685384,,,,,,,
Paragorgia arborea,63.034335,7.685581,,,,,,,
Paragorgia arborea,63.03313,7.686336,,,,,,,
Paragorgia arborea,63.033077,7.686354,,,,,,,
Paragorgia arborea,63.032621,7.68656,,,,,,,
Paragorgia arborea,63.032527,7.686578,,,,,,,
Paragorgia arborea,63.032502,7.686587,,,,,,,
Paragorgia arborea,63.032299,7.686713,,,,,,,
Paragorgia arborea,63.032555,7.686785,,,,,,,
Paragorgia arborea,63.078361,7.686812,,,,,,,
Paragorgia arborea,63.078349,7.686866,,,,,,,
Paragorgia arborea,63.075632,7.686992,,,,,,,
Paragorgia arborea,63.07721,7.687153,,,,,,,
Paragorgia arborea,63.077381,7.687252,,,,,,,
Paragorgia arborea,63.077421,7.687252,,,,,,,
Paragorgia arborea,63.075819,7.687405,,,,,,,
Paragorgia arborea,63.076112,7.687414,,,,,,,
Paragorgia arborea,63.076079,7.68745,,,,,,,
Paragorgia arborea,63.07599,7.687477,,,,,,,
Paragorgia arborea,63.076128,7.687567,,,,,,,
Paragorgia arborea,63.07627,7.687594,,,,,,,
Paragorgia arborea,63.076209,7.687612,,,,,,,
Paragorgia arborea,63.0759,7.687647,,,,,,,
Paragorgia arborea,63.06959,7.687926,,,,,,,
Paragorgia arborea,63.069749,7.68798,,,,,,,
Paragorgia arborea,63.069729,7.68833,,,,,,,
Paragorgia arborea,63.069432,7.688411,,,,,,,
Paragorgia arborea,63.070022,7.688429,,,,,,,
Paragorgia arborea,63.069879,7.688788,,,,,,,
Paragorgia arborea,63.070754,7.689489,,,,,,,
